File Name,Flagged,Sample Rate (Hz),Onset (s),Peak Time (s),Peak-Onset Lag (ms),Slope (dB/s),R^2,Drop Time (s),C2 (dB),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Peak Frequency (Hz),Rolloff 85% (Hz),Low Power 1-10 kHz,High Power 10-30 kHz,High/Low Ratio,High Frequency Fraction,Total FFT Power
scam_0205_0685137290_788_ca0_scam05205_levens_______________01p01.wav,False,100000,0.06876,0.06902,0.25999999999999995,-5559.533568727415,0.8948754625747277,0.0014389696367695846,12.379749790817861,6714.160263638952,5984.754355963261,3700.0,8600.0,26730784627.94679,2432799078.5344257,0.09101113612620845,0.0767944904815546,31679343964.37937
scam_0205_0685137452_729_ca0_scam05205_levens_______________02p01.wav,False,100000,0.06893,0.06905,0.12000000000000001,-4925.923365534201,0.9610402296228445,0.001624060994528368,14.402948128601201,6334.615822417309,5527.58639356639,4000.0,8200.0,25945394261.159225,1235236896.8961754,0.04760910103976912,0.043945517907605904,28108370448.454445
scam_0206_0685219382_906_ca0_scam01206_cine_________________01p01.wav,False,100000,0.06976,0.06989,0.12999999999999998,-7645.861285796427,0.8550002643528153,0.0010463177006443277,17.414926850419047,8047.39134037207,8236.538640065382,3100.0,10100.0,24214569078.002655,3238582115.2506437,0.13374518889095915,0.10188437443729396,31786838100.908894
scam_0206_0685219580_929_ca0_scam01206_cine_________________02p01.wav,False,100000,0.06966,0.06977,0.11,-4015.186163262038,0.9096241118274122,0.001992435636782679,14.690233579091313,9001.646771415697,9906.933053143986,5800.0,9700.0,42786728437.35897,3406523654.782243,0.07961636187654529,0.06221967479660627,54749943099.478386
scam_0211_0685666238_554_ca0_scam04211_penne________________01p01.wav,False,100000,0.06979,0.06988,0.09000000000000001,-6195.764228941635,0.9542392887065448,0.001291204717350351,15.72753508909199,8157.774433195511,8857.770292336327,3900.0,10200.0,26730369104.381767,3218104236.159479,0.12039131310132012,0.08288643049943523,38825465359.87464
scam_0211_0685666540_589_ca0_scam04211_penne________________02p01.wav,True,100000,0.06886,0.06991,1.05,-1271.6473264784747,0.933801090812448,0.0062910524273692295,2.570969226561629,6941.937900086257,5401.4860326982325,4100.0,8900.0,70341458092.42543,4764180323.290541,0.06772933704374777,0.0006480925377309643,7351080356472.556
scam_0213_0685844643_151_ca0_scam04213_moustiers_sainte_mar_01p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0213_0685844840_180_ca0_scam04213_moustiers_sainte_mar_02p01.wav,False,100000,0.07324,0.07362,0.38,-2567.4574001406063,0.4784448007567585,0.0031159231695769836,1.3992142766005324,10842.980006589023,12379.314591794644,1500.0,25300.0,23339053824.542377,7000792583.872536,0.2999604284090897,0.007327637545426559,955395588342.3821
scam_0237_0687976823_665_ca0_scam06237_sigale_______________01p01.wav,False,100000,0.0725,0.07261,0.11,-2131.2604048439825,0.8256848926078921,0.00375364736369962,9.995590554082362,5575.177849938296,4111.281586674726,3900.0,7500.0,31727877523.99901,2297419702.795447,0.07241012894914498,0.014973674034522766,153430594087.90378
scam_0237_0687976869_667_ca0_scam06237_sigale_______________02p01.wav,False,100000,0.07259,0.07271,0.12000000000000001,-5710.73060036164,0.9235325780058592,0.0014008715451387934,16.313612463650394,6178.188664278962,5288.330798374067,4500.0,8800.0,10478644726.713165,663635407.1835164,0.06333217935060947,0.04171748901448519,15907846393.944954
scam_0239_0688151857_681_ca0_scam01239_cheiron______________01p01.wav,True,100000,0.06906,0.07198,2.92,-5865.149890390168,0.6820675879928209,0.0013639890112796102,-9.559969551481963,6071.647715596348,2782.4969853938965,3400.0,8900.0,1514108369251.6572,129905689972.58545,0.08579682446164066,0.07587856552728482,1712020899049.1956
scam_0239_0688152051_670_ca0_scam01239_cheiron______________02p01.wav,True,100000,0.07177,0.07177,0.0,-7955.488448762084,0.7616602124054642,0.0010055950745858782,9.440068188197623,5036.523867086774,2572.5673866711113,3600.0,7100.0,93784661275.7732,1496684452.8909137,0.015958733896686183,0.013064693587232024,114559476109.99513
scam_0239_0688154484_917_ca0_scam02239_content______________01p01.wav,True,100000,0.07339,0.0738,0.41,-2697.63190284335,0.8225865212250817,0.0029655639791210447,13.908105249491111,5616.92470150804,4665.678588588043,3200.0,8000.0,46901148529.82384,2929507133.9055843,0.0624613090667225,0.0495284752031966,59147937058.16552
scam_0239_0688154646_681_ca0_scam02239_content______________02p01.wav,False,100000,0.07365,0.07405,0.4,-12330.976675756585,0.9011105966920061,0.0006487726163433967,16.940014811912135,5747.340803971025,4959.606517019802,3200.0,8700.0,23030255799.17423,1602258356.08129,0.06957188708858113,0.059073974372964605,27122914499.79991
scam_0242_0688417845_578_ca0_scam04242_pal__________________01p01.wav,True,100000,0.07372,0.07372,0.0,-3440.345252831053,0.9226416462760071,0.0023253480136671795,1.9770109169349093,16102.821099701445,13538.79993875211,6700.0,34200.0,54695848488.06352,44163702233.76358,0.8074415783750313,0.11265540909977222,392024693591.5026
scam_0242_0688418039_588_ca0_scam04242_pal__________________02p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0242_0688420559_670_ca0_scam05242_nans_________________01p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0242_0688420722_703_ca0_scam05242_nans_________________02p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0242_0688422891_820_ca0_scam06242_gion_________________01p01.wav,False,100000,0.07631,0.07644,0.12999999999999998,-7179.293748361759,0.8929517118667836,0.0011143157363947558,17.16962174302395,6107.529413564087,5138.373276026727,4600.0,7600.0,9741527348.79706,601840282.9195578,0.06178089547671151,0.05360650850621027,11227000222.36731
scam_0242_0688423037_764_ca0_scam06242_gion_________________02p01.wav,False,100000,0.07651,0.0768,0.29,-16848.81759771435,0.9424397455471757,0.0004748107666074592,16.764425080434393,5655.665484476973,4142.450011207116,4300.0,7800.0,23411448396.838577,1103046692.0665288,0.047115696276847245,0.04378682881889647,25191289751.280235
scam_0246_0688773232_591_ca0_scam01246_amignon______________01p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0246_0688773424_713_ca0_scam01246_amignon______________02p01.wav,False,100000,0.07515,0.07544,0.29,-1079.4358650945603,0.6858947455907612,0.007411278667583634,4.506655555010066,5454.5861550549025,6391.17497428328,3700.0,9400.0,54610143816.03429,7920375882.645334,0.14503488416596705,0.005392974898839487,1468646902908.767
scam_0246_0688775965_945_ca0_scam02246_brac_246_____________01p01.wav,False,100000,0.07406,0.07444,0.38,-319.87290061492837,0.7679613464200921,0.0250099335849354,7.424943781170935,6009.894697047298,4855.367278110345,4500.0,8400.0,70260396300.00755,3575240889.30217,0.050885578185982785,0.04449550543309208,80350607426.59192
scam_0246_0688776125_739_ca0_scam02246_brac_246_____________02p01.wav,False,100000,0.07421,0.07459,0.38,-3175.609401944326,0.8703790220481645,0.002519201509827327,14.95156906890731,5377.077337458876,3392.1797853614603,4500.0,7900.0,66544894762.11222,1588303157.6267605,0.023868144405437868,0.022661562959934562,70087979387.60297
scam_0247_0688864881_213_ca0_scam01247_brac_247_____________01p01.wav,False,100000,0.0745,0.07469,0.19,-1028.410305106528,0.9514002837449284,0.007778996340542619,8.252112570009967,6172.658482918201,5555.8322689197375,4300.0,8700.0,16936664874.582144,975117236.3734186,0.057574336127819044,0.0405539466462451,24044940554.84745
scam_0247_0688865095_185_ca0_scam01247_brac_247_____________02p01.wav,True,100000,0.07444,0.07444,0.0,-3032.151121363551,0.9440284444022438,0.002638390924395094,12.087364383084456,5991.187810945199,5353.374630320155,3800.0,8400.0,19574413504.506824,1390075707.9824286,0.07101493527059581,0.06301017487682224,22061130772.924675
scam_0250_0689128711_062_ca0_scam01250_hotel________________01p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0250_0689128907_101_ca0_scam01250_hotel________________02p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0250_0689145560_077_ca0_scam04250_villeneuve___________01p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0250_0689145702_059_ca0_scam04250_villeneuve___________02p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0252_0689319767_228_ca0_scam04252_pierlas______________01p01.wav,False,100000,0.06826,0.06837,0.11,-4333.557318781233,0.8477285482369887,0.0018460584253330967,15.464799220885075,8003.438467024659,7215.077600637821,5000.0,9300.0,35436723965.28169,3925437663.77479,0.11077315351217698,0.08862298705251462,44293673620.46513
scam_0252_0689319812_322_ca0_scam04252_pierlas______________02p01.wav,False,100000,0.06835,0.06846,0.11,-5183.607950684284,0.8233288022766796,0.001543326593390213,15.845410980169252,8224.914544471887,8046.397146390198,5100.0,10100.0,18553892468.439014,2547255637.561544,0.13728955484109534,0.11164135408044241,22816416537.962593
scam_0253_0689394708_788_ca0_scam01253_ubraye_______________01p01.wav,False,100000,0.07225,0.07236,0.11,-1579.3148860590125,0.9781796147306498,0.0050654876178385325,10.366997348086578,6362.85790412036,3292.005000671641,4900.0,8600.0,53958489269.18922,4336453887.579042,0.08036648072086029,0.05847714909766198,74156383382.11021
scam_0253_0689394907_835_ca0_scam01253_ubraye_______________02p01.wav,False,100000,0.07222,0.07233,0.11,-2137.9231247612156,0.8831021529012504,0.003741949327992567,11.902617190661385,6490.732024383381,3311.3828720242727,5000.0,8800.0,31203038405.775894,1830243986.305229,0.05865595402934986,0.035639322403692816,51354623569.26252
scam_0253_0689397372_279_ca0_scam02253_valette______________01p01.wav,True,100000,0.07121,0.07256,1.35,-3868.198296146799,0.9565869733795406,0.0020681463015918763,9.405712170410425,5421.192639340357,2577.493595330787,4400.0,7900.0,155669675436.96494,5833803021.911434,0.03747552633829256,0.03565390911495187,163623096785.8995
scam_0253_0689397541_091_ca0_scam02253_valette______________02p01.wav,True,100000,0.07028,0.07237,2.09,-5772.511942278263,0.9826685455813122,0.001385878466774138,-10.609015592425827,5668.700310602976,2265.381241279701,4700.0,7600.0,343812645026.6349,16504615374.501892,0.04800467816773665,0.04323091971864205,381778030213.51794
scam_0254_0689482548_838_ca0_scam01254_ferres_______________01p01.wav,False,100000,0.07213,0.07218,0.05,-1099.937732958894,0.9166506272079328,0.007273138978948883,11.985645632285586,6552.914768902752,4957.4101985543175,5700.0,8000.0,16486441893.120186,962565497.1119677,0.05838527823966962,0.046490555209994996,20704538647.99244
scam_0254_0689482747_855_ca0_scam01254_ferres_______________02p01.wav,False,100000,0.07206,0.07234,0.27999999999999997,-2726.375329138657,0.9736030663935269,0.0029342988525822076,11.210835519026265,6277.858435578851,4935.816551979407,4700.0,8900.0,16177142424.444235,1300893315.9292343,0.0804155197374994,0.022831905744864562,56976992217.2106
scam_0255_0689572368_351_ca0_scam01255_ubraye_255___________01p01.wav,True,100000,0.07211,0.07252,0.41,-3399.5622956561697,0.9686023731028893,0.0023532441250516552,12.575434959586975,5318.280134566155,3273.3767961425046,4000.0,8100.0,89082634246.75058,2747403647.6139283,0.03084106875425211,0.028714318816854274,95680613743.17892
scam_0255_0689572563_648_ca0_scam01255_ubraye_255___________02p01.wav,False,100000,0.07249,0.07259,0.1,-692.2741560518243,0.7111329885343592,0.011556115348326122,9.316479774187748,5316.448257671891,3972.180511594794,1700.0,8600.0,33144752932.641506,1859191597.5162647,0.05609308964512756,0.0062283104776593825,298506569989.57996
scam_0256_0689670525_115_ca0_scam05255_ilonse_______________01p01.wav,False,100000,0.0717,0.07182,0.12000000000000001,-4156.174130454937,0.8586153927876453,0.001924847166864088,16.29675767865949,6456.259947527205,4796.273548963918,7100.0,7800.0,10498350373.804802,776342328.6525474,0.0739489825553599,0.04717557330146454,16456447146.736555
scam_0256_0689670704_122_ca0_scam05255_ilonse_______________02p01.wav,False,100000,0.0716,0.07172,0.12000000000000001,-1423.6725402012833,0.8467724781797569,0.005619269722564808,13.334389974589849,6269.878780947777,4972.958014795583,5000.0,9000.0,15701450655.975176,1129009435.0054295,0.07190478508912715,0.02434957789985206,46366694307.76001
scam_0268_0690749569_464_ca0_scam07268_cordoeil_____________01p01.wav,False,100000,0.06887,0.06899,0.12000000000000001,-4200.017548569664,0.9828757261450963,0.0019047539462601624,13.94956997491666,6999.976413004042,7308.193066351826,3700.0,8600.0,11049005.918783434,706021.9533644912,0.06389913794545499,0.05631640268277085,12536701.915097428
scam_0268_0690749665_399_ca0_scam07268_cordoeil_____________02p01.wav,False,100000,0.06888,0.069,0.12000000000000001,-4634.704299965003,0.9655372720060292,0.0017261079633624974,14.942669302223944,6725.3540658147185,7250.478523940702,3700.0,7900.0,62678651131.2893,2818558942.4711723,0.044968404577936785,0.04054277428251531,69520623399.63545
scam_0274_0691261308_479_ca0_scam01274_melle________________01p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0274_0691261499_530_ca0_scam01274_melle________________02p01.wav,True,100000,0.07503,0.07709,2.06,-4199.679435833524,0.9659391397493515,0.001904907296433261,-1.451487211321266,6955.195286539055,10476.499806191321,1000.0,16400.0,23456842499.353996,4134627945.720183,0.17626532410890558,0.005014402346323791,824550496780.8184
scam_0274_0691263225_224_ca0_scam03274_chasteuil____________01p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0274_0691263402_243_ca0_scam03274_chasteuil____________02p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0279_0691717551_834_ca0_scam02279_rent_________________01p01.wav,True,100000,0.06907,0.06953,0.46,-4803.694058270645,0.6502770070620594,0.001665384993914463,14.27278221722009,7593.859130894074,6478.6858589801295,7200.0,9100.0,84695169233.83612,8356312820.572742,0.09866339362876385,0.08531014352844056,97952159906.83368
scam_0279_0691717703_842_ca0_scam02279_rent_________________02p01.wav,False,100000,0.06947,0.06986,0.39,-4069.811362161352,0.7800777822353063,0.0019656930722586233,13.74128759211385,8794.394184908591,8712.406243965113,5100.0,9900.0,66163192444.882805,6533360140.154267,0.09874614417369412,0.08049273281276283,81167080702.20155
scam_0280_0691792875_617_ca0_scam03280_thouron______________01p01.wav,False,100000,0.06961,0.06973,0.12000000000000001,-3371.133204409822,0.9376797543830672,0.0023730892595804575,16.257343870876106,7845.614130103638,7330.209601067795,4800.0,8800.0,46870537763.06688,3745188285.480106,0.0799049565936759,0.06272479301835833,59708260565.86527
scam_0280_0691793045_616_ca0_scam03280_thouron______________02p01.wav,False,100000,0.06944,0.06954,0.1,-3846.5050108330006,0.9227304663870124,0.0020798101074792352,16.80731858579544,8629.163239665118,7759.650719230694,4300.0,10500.0,27203947419.73403,4361048544.533434,0.16030940206015407,0.11680153853341776,37337252567.83074
scam_0282_0691972788_406_ca0_scam02282_norante______________01p01.wav,False,100000,0.07422,0.07459,0.37,-7184.242352551363,0.8236833543833172,0.001113548180506318,18.63125502517995,7151.410620139773,6303.160917270082,4900.0,8800.0,3506006742.2756224,433564958.9463911,0.12366346981551432,0.09680678459146157,4478662944.710921
scam_0282_0691972948_372_ca0_scam02282_norante______________02p01.wav,False,100000,0.07419,0.0745,0.31,-3406.8818911137614,0.7071530733852358,0.0023481882424120897,14.702777240933925,6866.347143575405,5992.842538517214,5300.0,8400.0,8287691794.962214,516082258.0314466,0.06227092787706635,0.05127202106886484,10065572748.503176
scam_0285_0692235053_725_ca0_scam01285_estoublaisse_________01p01.wav,False,100000,0.07583,0.07595,0.12000000000000001,-3569.538128003011,0.9996687292695333,0.0022411863140612046,-0.5635112101514048,5020.839918428154,7411.414920223453,1000.0,8100.0,57238009004.570496,5047773012.355434,0.08818917883660779,0.0029328690233098482,1721104138042.5645
scam_0285_0692235221_781_ca0_scam01285_estoublaisse_________02p01.wav,False,100000,0.0761,0.07621,0.11,-1090.3828466828013,0.9281841721074885,0.0073368725712605115,10.538647949992948,6745.641540713472,5767.259508386377,7400.0,8100.0,64835126289.71331,2750399457.424632,0.042421440580443635,0.03244751502753089,84764563791.43327
scam_0286_0692324948_436_ca0_scam01286_bezaudun_____________01p01.wav,True,100000,0.07623,0.07793,1.7,-916.8422129274031,0.9629293779275153,0.00872560173081107,8.037285448894792,5295.765503477391,4287.489994994794,3200.0,7400.0,171562677779.28952,5947001747.073106,0.03466372654035951,0.029604238807934762,200883454077.5
scam_0286_0692325142_462_ca0_scam01286_bezaudun_____________02p01.wav,False,100000,0.07765,0.07773,0.08,-548.0299799047071,0.5876700537797704,0.014597741534853733,6.571857754807158,8813.022999493434,10298.255600309221,1000.0,15500.0,22191837422.224323,6323236332.899322,0.28493523148141076,0.0441298810653401,143286956145.133
scam_0287_0692411661_044_ca0_scam04287_aurent_______________01p01.wav,True,100000,0.07037,0.07037,0.0,-2260.5400328697756,0.8654643185406181,0.0035389773610175483,12.450894813508778,14943.303936405007,15834.310748316233,4200.0,38500.0,13594081214.180845,3421994732.322074,0.2517268124566135,0.06453749557654914,53023357999.12132
scam_0287_0692411853_962_ca0_scam04287_aurent_______________02p01.wav,True,100000,0.07035,0.07035,0.0,-2950.525461373121,0.9549590939983834,0.002711381448739285,10.04285684382783,10325.99384427019,11527.695275422227,4800.0,23200.0,13831581665.483139,2371455341.0987864,0.17145221699531143,0.04616589737939876,51368119666.55355
scam_0287_0692414330_040_ca0_scam05287_castiglione__________01p01.wav,True,100000,0.06951,0.07016,0.65,-3407.26499094524,0.9107893476767076,0.0023479242211157307,13.636214120420426,8025.366750379814,8070.934385749641,4300.0,10100.0,28111236669.543724,3493698924.44221,0.12428122481809395,0.1000290566347276,34926840679.903854
scam_0287_0692414497_100_ca0_scam05287_castiglione__________02p01.wav,False,100000,0.07017,0.07029,0.12000000000000001,-14966.216911737727,0.8271616990043976,0.0005345372212082365,19.028694151399755,9187.867017230954,9386.444839683787,7100.0,11700.0,11882665365.463497,1865042659.9498892,0.1569549089020518,0.12073872034816194,15446930815.332943
scam_0302_0693766635_842_ca0_scam07302_monts_du_cheval_blan_01p01.wav,True,100000,0.07046,0.07046,0.0,-2872.2170644992484,0.989442191178289,0.002785304808219551,3.752964108320194,7464.467506185102,8164.657726111583,4900.0,9000.0,16353667260.508547,1228528892.9397216,0.07512253205165911,0.01943892895752866,63199412664.34407
scam_0302_0693766731_810_ca0_scam07302_monts_du_cheval_blan_02p01.wav,True,100000,0.07047,0.07047,0.0,-5992.865029641007,0.9080639364201851,0.0013349207700209507,15.683944895605952,14272.167997413808,16072.676420298762,4500.0,42400.0,13494524302.17959,1529121553.7099388,0.11331422430822258,0.075267863141162,20315729580.92526
scam_0305_0694016101_296_ca0_scam01305_gacia________________01p01.wav,False,100000,0.06887,0.06897,0.1,-2261.6016976311366,0.9790743383293798,0.0035373160571905383,12.349060066783162,15737.522843431254,15675.383006111726,4500.0,41800.0,18246764153.61682,4195227519.3991566,0.22991624619467615,0.1196936790946893,35049699793.0887
scam_0305_0694016307_209_ca0_scam01305_gacia________________02p01.wav,False,100000,0.06902,0.06912,0.1,-3769.795133359301,0.9564084742989057,0.002122131234455471,14.86577712746427,9101.255756483544,10040.197682240567,4500.0,10500.0,19830464275.6115,2281128890.965014,0.11503154234116751,0.079197800286119,28802932439.08224
scam_0309_0694365855_967_ca0_scam04309_riez_________________01p01.wav,True,100000,0.07505,0.07546,0.41,-1598.5360964877864,0.7703742095006831,0.00500457888788195,11.484001988674839,6066.244036869523,6806.422271402029,1100.0,9700.0,67026558853.896935,10006306984.027378,0.14928868727751507,0.02351524502320456,425524249232.9242
scam_0309_0694366037_036_ca0_scam04309_riez_________________02p01.wav,False,100000,0.0689,0.06914,0.24000000000000002,-1245.7181243707669,0.8318199455820904,0.006421998559297621,5.091906273037161,7131.571358064395,7053.611686532894,2800.0,12200.0,25765030761.64695,6408995908.141018,0.24874784615748477,0.007449928791297034,860276129837.3713
scam_0309_0694368476_148_ca0_scam05309_jabron_309___________01p01.wav,False,100000,0.06924,0.06935,0.11,-7463.898675662085,0.963562363523564,0.001071825911314419,16.52999632953041,7760.279704251086,7402.6780044824345,4900.0,9400.0,32996815501.08365,3492985925.1080484,0.10585827365653923,0.08145698798582023,42881353846.72088
scam_0309_0694368637_085_ca0_scam05309_jabron_309___________02p01.wav,False,100000,0.06915,0.0692,0.05,-2084.024551659502,0.9462551446526721,0.0038387263689526243,13.418176159827608,8301.888993521068,7654.374858135943,4700.0,9800.0,24151567856.19732,2767489442.8887405,0.11458839688449458,0.0854818153661774,32375183318.623734
scam_0312_0694632630_696_ca0_scam01312_riolan_312___________01p01.wav,False,100000,0.07381,0.07421,0.4,-3359.9937370155567,0.7892557025960474,0.002380956819016523,1.5231797152340767,4928.600563928712,2565.6814713272165,3600.0,7200.0,1175589405781.303,19022927651.097904,0.016181608610580465,0.01300270486205804,1462997726465.8914
scam_0312_0694632787_748_ca0_scam01312_riolan_312___________02p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0313_0694724321_603_ca0_scam01313_bessons______________01p01.wav,True,100000,0.07205,0.07205,0.0,-6717.498486266778,0.9520482164294097,0.0011909195091528732,-1.581706452038162,25792.54983747215,13878.191756986958,41400.0,41400.0,95219352799.75166,216070428051.91266,2.2691860603832645,0.3879116375040739,557009398950.1499
scam_0313_0694724354_682_ca0_scam01313_bessons______________02p01.wav,False,100000,0.07188,0.07199,0.11,-970.8639690976748,0.9914819573001735,0.008240083322316755,7.675198506799299,25050.483628745373,13866.173778735909,19500.0,41400.0,66814021406.82791,128234712915.63745,1.919278472026424,0.36279750802630417,353460842697.7948
scam_0320_0695345052_585_ca0_scam02320_angles_______________01p01.wav,False,100000,0.06881,0.06886,0.05,-21678.28870341636,0.9407759406062186,0.00036903281940051157,-3.7857201852801787,15883.446737798331,13951.435680394647,39100.0,39100.0,35893774565.484055,14783159327.734997,0.4118585884793149,0.05239208245212669,282163995699.98236
scam_0320_0695345085_600_ca0_scam02320_angles_______________02p01.wav,False,100000,0.06876,0.06887,0.11,-1576.6217114517328,0.9730244079795457,0.005074140449730141,11.167527491441184,13421.894051496798,12802.334498812123,5000.0,33300.0,47173310040.61065,13642231823.795027,0.2891938643281694,0.18438570280892458,73987470915.42241
scam_0321_0695435001_618_ca0_scam04321_caran________________01p01.wav,False,100000,0.0689,0.069,0.1,-2616.252707187059,0.8935012342631665,0.003057808589370342,10.720360445610115,12091.02237880841,13335.94165335703,5200.0,27600.0,28584439756.99836,3465291172.6295767,0.12122998393841761,0.0844151114762334,41050602339.193855
scam_0321_0695435161_655_ca0_scam04321_caran________________02p01.wav,False,100000,0.06896,0.06907,0.11,-4603.298626310625,0.8946548475674105,0.0017378842107429616,15.323647080230307,8186.198330982836,8550.97343900538,5200.0,9600.0,39917018636.59301,4417971117.00388,0.11067888504463122,0.0826278043108766,53468334949.11501
scam_0323_0695612813_710_ca0_scam05323_pra_loup_____________01p01.wav,False,100000,0.06887,0.06899,0.12000000000000001,-4011.4223225207047,0.9198936313516471,0.0019943051009829716,15.228343015443976,8885.358519067637,9562.180562987272,4800.0,11900.0,26556762787.199078,3439606108.145026,0.1295190281928108,0.06282549868461147,54748568338.66288
scam_0323_0695612859_743_ca0_scam05323_pra_loup_____________02p01.wav,False,100000,0.06891,0.06902,0.11,-5475.1904019105405,0.9241412982925239,0.0014611364012488844,17.27872712410232,11686.76193102624,12350.230589281073,6100.0,23000.0,12218702611.489391,2531392808.0873013,0.20717361642855622,0.1379180347988421,18354327711.95891
scam_0323_0695613997_825_ca0_scam06323_pra_balou____________01p01.wav,False,100000,0.069,0.06913,0.12999999999999998,-5138.832173249806,0.9628414288135088,0.0015567739381807417,15.077033146927851,7833.534020434341,8567.43705231664,3900.0,9200.0,45099622461.74217,3900966952.4692135,0.08649666537183073,0.07257585613112447,53750202345.8221
scam_0323_0695614043_919_ca0_scam06323_pra_balou____________02p01.wav,False,100000,0.06902,0.06907,0.05,-1524.0941249553325,0.9937365683072943,0.0052490196432155795,6.743631743867617,7477.927473346578,7836.149599477131,4700.0,9300.0,37309368673.4301,3644310661.6914353,0.09767816479528732,0.06703819715006412,54361704470.2693
scam_0324_0695701949_810_ca0_scam01324_tourtour_____________01p01.wav,False,100000,0.07355,0.07393,0.38,-1698.6987830659632,0.5933295770168128,0.004709487096682842,6.328453276178464,5201.145905171904,5659.991449602823,1000.0,8000.0,69524605091.42801,4232897235.498489,0.06088344162375373,0.003963418238054073,1067991562146.296
scam_0324_0695701995_789_ca0_scam01324_tourtour_____________02p01.wav,True,100000,0.07346,0.07387,0.41,-2535.982811100151,0.9068095027713754,0.003154595514205977,10.482011966078023,6392.613309682264,6279.584878796988,3800.0,8400.0,28993127515.94861,1842430196.5217433,0.06354713528260292,0.01266177272205048,145511235825.07138
scam_0324_0695703302_896_ca0_scam02324_amen_________________01p01.wav,False,100000,0.07188,0.07193,0.05,-986.2981989637847,0.9659559504581111,0.008111137187926415,10.575967200375104,15803.527578987623,14434.831446500142,30700.0,35900.0,11698257075.343853,4493826930.1707325,0.38414499709040145,0.2013237602882816,22321393777.544613
scam_0324_0695703348_903_ca0_scam02324_amen_________________02p01.wav,False,100000,0.07166,0.07195,0.29,-1063.4705061366694,0.9036906602164839,0.007522540544224457,11.515456181462206,15182.420734871554,13887.455664508389,30800.0,30900.0,5212000329.899908,1851230561.9810567,0.35518619432178894,0.19756978573089057,9370008451.103016
scam_0324_0695704717_372_ca0_scam03324_callas_______________01p01.wav,False,100000,0.07171,0.07184,0.12999999999999998,-8881.802520875868,0.9450197220697621,0.0009007180672162805,17.052123499010836,10789.814185877016,11504.599535571277,6000.0,24200.0,10527684391.10425,1730885676.8630974,0.16441276282234224,0.11791451156864709,14679157415.289093
scam_0324_0695704767_196_ca0_scam03324_callas_______________02p01.wav,False,100000,0.07171,0.07176,0.05,-1852.5248271191538,0.9076776203553818,0.004318430653607344,13.03653248230479,10132.382095666351,11107.762022931414,5000.0,21000.0,26206216169.69354,3039742856.035427,0.11599319933683408,0.0859139791578997,35381236974.820366
scam_0324_0695706092_522_ca0_scam04324_gourdon______________01p01.wav,True,100000,0.07167,0.07167,0.0,-1198.0625455938978,0.9789711570161276,0.006677447708737342,9.770436843382527,13955.441326908818,13593.469603458703,5100.0,32600.0,19538378717.655388,5184155776.398432,0.2653319321584187,0.1604667469517817,32306729430.716305
scam_0324_0695706141_497_ca0_scam04324_gourdon______________02p01.wav,False,100000,0.07153,0.07164,0.11,-3240.82302300637,0.8264899711199895,0.0024685087532421777,15.191625161729643,11427.137288535938,11879.244025248856,7200.0,29200.0,12090220195.547134,1882286215.656382,0.15568667776205053,0.11110082376250341,16942144548.631643
scam_0327_0695969086_749_ca0_scam02327_miassol______________01p01.wav,False,100000,0.0711,0.07121,0.11,-2269.948033180256,0.8572348135214685,0.0035243097564624827,13.889593464765023,13178.160323181497,12835.826849629584,6800.0,30500.0,13711988681.74763,3057599529.345922,0.2229873142628807,0.14608346538207573,20930496968.626034
scam_0327_0695969132_732_ca0_scam02327_miassol______________02p01.wav,False,100000,0.07107,0.07117,0.1,-2148.1636005702167,0.9500488669953024,0.0037241111421292355,7.932065535111815,14021.965014199941,13998.124346106248,1500.0,33600.0,12711215082.574852,3281036415.5116305,0.25812138290456854,0.0596084752948197,55043119275.972664
scam_0328_0696057994_287_ca0_scam05328_brusquet_____________01p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0328_0696058027_273_ca0_scam05328_brusquet_____________02p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0335_0696680688_405_ca0_scam01335_chabran______________01p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0335_0696680738_320_ca0_scam01335_chabran______________02p01.wav,False,100000,,,,,,,,,,,,,,,,
scam_0338_0696944487_786_ca0_scam05338_calandre_338_________01p01.wav,True,100000,0.07743,0.07743,0.0,-3087.126271285823,0.9565017747257439,0.002591406796155413,-3.811676507214909,3789.53431342782,6267.8368801782335,1000.0,6500.0,99303097287.38313,6682970953.592748,0.06729871611408285,0.002930494826557226,2280492322671.652
