Unit,File Name,Path,Status,Flagged,Sample Rate (Hz),Samples,Duration (s),Number of Shots,Observation Type,Search Start (s),Search End (s),Onset Sample,Onset (s),Onset Within Shot1 (ms),Peak Sample,Peak Time (s),Peak-Onset Lag (ms),Response Stop (s),Response Duration (ms),Slope (dB/s),Decay Rate (-Slope) (dB/s),R^2,Drop Time (s),C2 (dB),Spectral Centroid (Hz),Spectral Bandwidth (Hz),Peak Frequency (Hz),Rolloff 85% (Hz),Low Power 1-10 kHz,High Power 10-30 kHz,High/Low Ratio,High Frequency Fraction,Total FFT Power
Delta,scam_0558_0716481090_725_ca0_scam01558_chiniak_scam_________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0558_0716481090_725_ca0_scam01558_chiniak_scam_________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6912.0,0.06912,9.120000000000003,6960.0,0.0696,0.48000000000000004,0.07912,9.999999999999995,-7386.426421900387,7386.426421900387,0.8822199451099751,0.0010830677167893257,16.781186315561165,6581.879383339497,2642.501166196493,7600.0,8500.0,6.49468437450046,0.48007254431286767,0.0739177636095353,0.06882968623991381,6.9747890850398395
Delta,scam_0561_0716743179_468_ca0_scam01561_walatka______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0561_0716743179_468_ca0_scam01561_walatka______________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6897.0,0.06897,8.970000000000006,6948.0,0.06948,0.51,0.07897,9.999999999999995,-1489.4807411288473,1489.4807411288473,0.9118903371524069,0.00537099928793773,10.192137033641831,5968.1065391024795,1811.750618225786,6800.0,7000.0,41.5915340852728,1.7274008963358571,0.04153251218852047,0.039876302929136825,43.31898319173615
Delta,scam_0563_0716919971_591_ca0_scam01563_swikshak_____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0563_0716919971_591_ca0_scam01563_swikshak_____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7028.0,0.07028,10.279999999999998,7315.0,0.07315,2.87,0.08027999999999999,9.999999999999995,-4791.2641281674405,4791.2641281674405,0.8696656143890102,0.001669705486067585,-32.77186814194756,7240.1895210925295,3012.260819494257,7800.0,10100.0,54.00425930181649,11.300609821346123,0.20925404713339,0.17304386165405944,65.30488694211952
Delta,scam_0565_0717087207_245_ca0_scam01565_raspberry_island_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0565_0717087207_245_ca0_scam01565_raspberry_island_____01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7094.0,0.07094,10.940000000000005,7311.0,0.07311,2.17,0.08094,9.999999999999995,-7870.256970858146,7870.256970858146,0.9232173141331399,0.001016485234169896,-28.289107434817794,6686.40176725049,2566.613639644831,4500.0,8900.0,99.11226641915866,8.419984010527704,0.08495400533894057,0.07830190670588877,107.53229857038043
Delta,scam_0565_0717097821_583_ca0_scam04565_chiniak_565_scam_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0565_0717097821_583_ca0_scam04565_chiniak_565_scam_____01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6924.0,0.06924,9.239999999999998,6981.0,0.06981,0.57,0.07923999999999999,9.999999999999995,-5038.657966324345,5038.657966324345,0.7353451680068769,0.0015877243610238397,15.209937287924744,6350.6213429618065,2824.142435693945,4300.0,9600.0,15.506478157027376,2.1903160640811596,0.1412516782921808,0.12376851698117948,17.696875728213048
Delta,scam_0566_0717186509_791_ca0_scam04566_kelez________________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0566_0717186509_791_ca0_scam04566_kelez________________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6917.0,0.06917,9.169999999999998,6970.0,0.0697,0.53,0.07916999999999999,9.999999999999995,-5523.507525051037,5523.507525051037,0.9833740830929708,0.0014483550468098764,13.035683471876457,6045.628332311461,2766.488540907584,3800.0,8900.0,8.408057463249607,0.6870344309258697,0.08171143381557476,0.07553882762643836,9.095116412495257
Delta,scam_0567_0717275341_463_ca0_scam01567_novarupta_scam_______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0567_0717275341_463_ca0_scam01567_novarupta_scam_______01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6919.0,0.06919,9.190000000000003,6972.0,0.06972,0.53,0.07919,9.999999999999995,-3109.240701817307,3109.240701817307,0.9665679688012204,0.002572975451956522,12.40577304984567,7081.81130576329,2652.090039459762,9300.0,9700.0,24.454947541721324,3.187475435451582,0.13034071858112126,0.1153108124803609,27.642467925498792
Delta,scam_0582_0718608852_983_ca0_scam01582_bruin_bay____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0582_0718608852_983_ca0_scam01582_bruin_bay____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6967.0,0.06967,9.669999999999998,7018.0,0.07018,0.51,0.07966999999999999,9.999999999999995,-3603.772905653592,3603.772905653592,0.9566624805584515,0.002219895706371957,13.564650848831674,6468.247315854481,3226.0036020409125,5100.0,10700.0,13.276268382779447,3.112085129222221,0.23440962772783988,0.1898828152483121,16.389503837682778
Delta,scam_0588_0719141924_952_ca0_scam03588_iliamna______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0588_0719141924_952_ca0_scam03588_iliamna______________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7475.0,0.07475,14.75,7475.0,0.07475,0.0,0.08474999999999999,9.999999999999995,-3872.6867333880377,3872.6867333880377,0.9897273057088596,0.002065749323597151,-8.341270825432563,7664.482131411797,5067.57930769251,2900.0,12800.0,0.08492747143095575,0.023932540501242428,0.2817997533424633,0.21977053565663118,0.10889785762107144
Delta,scam_0604_0720557976_589_ca0_scam01604_kejulik______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0604_0720557976_589_ca0_scam01604_kejulik______________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Delta,scam_0607_0720824559_854_ca0_scam01607_gibraltar_lake_scam__01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0607_0720824559_854_ca0_scam01607_gibraltar_lake_scam__01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Delta,scam_0611_0721179351_588_ca0_scam01611_kupreanof_strait_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0611_0721179351_588_ca0_scam01611_kupreanof_strait_____01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6874.0,0.06874,8.739999999999998,6918.0,0.06918,0.44,0.07873999999999999,9.999999999999995,-3331.70350737202,3331.70350737202,0.9448811830132819,0.002401174048740681,11.09306085012042,6363.850691634147,2400.3093460107543,5800.0,8300.0,12.060288241002468,0.6917217899005867,0.05735532817108606,0.05424402421900612,12.752036742477156
Delta,scam_0622_0722177767_333_ca0_scam01622_hammersly_lake_______01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0622_0722177767_333_ca0_scam01622_hammersly_lake_______01p02.wav,LONG PEAK-ONSET LAG,True,100000,744000,7.44,124,124-shot,0.06899999999999999,0.079,6978.0,0.06978,9.779999999999998,7033.0,0.07033,0.55,0.07977999999999999,9.999999999999995,-5251.182738000165,5251.182738000165,0.9740182973590334,0.001523466312095374,13.610236999895102,6330.216954551692,2268.9279415448004,6200.0,8100.0,18.40225061623708,0.9018400329692716,0.04900705091873601,0.04671745522495481,19.304134367480287
Delta,scam_0632_0723044836_558_ca0_scam01632_mount_martin_________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0632_0723044836_558_ca0_scam01632_mount_martin_________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Delta,scam_0642_0723934912_593_ca0_scam01642_twoheaded_island_____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0642_0723934912_593_ca0_scam01642_twoheaded_island_____01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Delta,scam_0645_0724214436_953_ca0_scam15011_aegis_0645a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0645_0724214436_953_ca0_scam15011_aegis_0645a__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7327.0,0.07327,13.270000000000003,7327.0,0.07327,0.0,0.08327,9.999999999999995,-6165.840389150714,6165.840389150714,0.7119000382158766,0.001297471146686936,-15.575675180596013,6799.836259787193,4384.79838578829,3700.0,10200.0,0.09977251081437252,0.020448432558105432,0.20495056595448308,0.17007536592675604,0.12023159525002386
Delta,scam_0656_0725175157_396_ca0_scam01656_ban_island___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0656_0725175157_396_ca0_scam01656_ban_island___________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7331.0,0.07331,13.310000000000002,7382.0,0.07382,0.51,0.08331,9.999999999999995,-22392.50039781721,22392.50039781721,0.8530360314222573,0.0003572624699285404,19.10897164845895,6023.252650834397,2890.6593539009355,3800.0,8100.0,0.5465806162447998,0.03833544062223133,0.07013684620872439,0.06553225554672279,0.5849858257190486
Delta,scam_0673_0726688194_151_ca0_scam02673_nondalton____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0673_0726688194_151_ca0_scam02673_nondalton____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7292.0,0.07292,12.920000000000002,7372.0,0.07372,0.8,0.08292,9.999999999999995,-40987.130815950644,40987.130815950644,0.971840496576925,0.00019518321582262846,21.497346569576884,6456.215771269811,2825.7337899627396,4700.0,8700.0,1.251066438048336,0.1392618240921329,0.11131449126665197,0.10016431574385636,1.39033370375392
Delta,scam_0680_0727303084_576_ca0_scam01680_chignik______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0680_0727303084_576_ca0_scam01680_chignik______________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7418.0,0.07418,14.179999999999998,7608.0,0.07608,1.9,0.08417999999999999,9.999999999999995,-7146.05408245552,7146.05408245552,0.9740587659257531,0.001119498944129324,4.002873568853847,7451.409659606078,2469.617493380725,7600.0,9500.0,2.4774579395234175,0.30279890350788247,0.12222161219258929,0.10891026642592425,2.780260423968684
Delta,scam_0682_0727480556_607_ca0_scam01682_ikatan_bay___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0682_0727480556_607_ca0_scam01682_ikatan_bay___________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6884.0,0.06884,8.84,6941.0,0.06941,0.57,0.07884,9.999999999999995,-6457.268847692751,6457.268847692751,0.9612021639809893,0.0012389138796440981,14.958194320153204,6845.2816462182955,2424.889412717722,6600.0,8800.0,9.94034163327762,0.8972227208502822,0.09026075299531146,0.08278757149279276,10.837649959672893
Delta,scam_0691_0728281900_976_ca0_scam02691_ouzinkie_____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0691_0728281900_976_ca0_scam02691_ouzinkie_____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7182.0,0.07182,11.819999999999997,7233.0,0.07233,0.51,0.08181999999999999,9.999999999999995,-25543.87722356464,25543.87722356464,0.6660563701222757,0.0003131865977111678,20.36379033353997,6987.457420568309,4029.6716692437344,4300.0,12100.0,1.6619530685946193,0.41064285694484315,0.24708450840437446,0.19812206018459216,2.072676089488689
Delta,scam_0701_0729173186_338_ca0_scam06701_aegis_0701a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0701_0729173186_338_ca0_scam06701_aegis_0701a__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7548.0,0.07548,15.480000000000008,7548.0,0.07548,0.0,0.08548,9.999999999999995,-42443.890388684245,42443.890388684245,0.9352369987214466,0.0001884841358023307,-25.464378039966945,7117.148730855915,1838.365996138162,7300.0,8800.0,16.691848835607562,0.4819386628480402,0.028872695145666184,0.028062446366584875,17.17379363696191
Delta,scam_0702_0729258381_398_ca0_scam03702_dean_mountain________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0702_0729258381_398_ca0_scam03702_dean_mountain________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7192.0,0.07192,11.92,7249.0,0.07249,0.57,0.08191999999999999,9.999999999999995,-3970.7119532285515,3970.7119532285515,0.8156252695994287,0.0020147520379803097,14.910017165758997,7308.276835929939,3567.4696999551647,4100.0,10000.0,2.0902982606390053,0.37672941478985755,0.18022758851394308,0.15270277034681537,2.4670764907161638
Delta,scam_0704_0729440506_822_ca0_scam01704_trayfoot_mountain____01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Delta\scam_0704_0729440506_822_ca0_scam01704_trayfoot_mountain____01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0709_0729895267_171_ca0_scam02709_aegis_0709a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0709_0729895267_171_ca0_scam02709_aegis_0709a__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7053.0,0.07053,10.529999999999998,7053.0,0.07053,0.0,0.08052999999999999,9.999999999999995,-3167.8300467646586,3167.8300467646586,0.9299682098895051,0.0025253880043755797,-2.4227011315796156,9961.529858375756,5717.101720092748,9600.0,17300.0,0.016563089758536743,0.010403446232607057,0.628110236934811,0.385725640165155,0.026971103679165963
Upper Fan,scam_0724_0731210509_241_ca0_scam02724_amroth_______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0724_0731210509_241_ca0_scam02724_amroth_______________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7147.0,0.07147,11.470000000000008,7195.0,0.07195,0.48000000000000004,0.08147,9.999999999999995,-7992.725051919206,7992.725051919206,0.9521196752243991,0.0010009101962138742,16.245664673620976,6575.769062796995,2917.1091636429264,5600.0,8000.0,3.398422331816302,0.3585954517148116,0.10551821307128671,0.0954445726293107,3.7571067881201676
Upper Fan,scam_0724_0731213478_499_ca0_scam03724_blaenffos____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0724_0731213478_499_ca0_scam03724_blaenffos____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6833.0,0.06833,8.330000000000004,6996.0,0.06996,1.63,0.07833,9.999999999999995,-8426.4110035929,8426.4110035929,0.9513709739428763,0.0009493958930544587,7.439926508974645,6179.732922147092,3379.4668295670426,3700.0,10200.0,61.58482234082267,12.521468427806727,0.20332068766084,0.16896620734482146,74.1063472073636
Upper Fan,scam_0728_0731565252_873_ca0_scam02728_ramsey_island_scam___01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0728_0731565252_873_ca0_scam02728_ramsey_island_scam___01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7166.0,0.07166,11.660000000000004,7166.0,0.07166,0.0,0.08166,9.999999999999995,-9532.625755783665,9532.625755783665,0.8916528756172447,0.0008392231274941444,-27.87252138050425,6858.760593146102,3119.0421264477063,8700.0,9100.0,0.5562830989467571,0.046489032258871514,0.08357081555576987,0.07711307679327033,0.6028683355937449
Upper Fan,scam_0730_0731753911_545_ca0_scam03730_aegis_0730a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0730_0731753911_545_ca0_scam03730_aegis_0730a__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7841.0,0.07841,18.409999999999997,7841.0,0.07841,0.0,0.08840999999999999,9.999999999999995,-3386.7688192919964,3386.7688192919964,0.9087241325069946,0.002362133474959888,10.825470886462691,5253.125918878618,3068.4161916052753,3600.0,8100.0,0.47388082600879256,0.028752131783618604,0.06067376058613759,0.05720244006897053,0.5026382047505558
Upper Fan,scam_0737_0732363077_202_ca0_scam01737_aegis_0736a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0737_0732363077_202_ca0_scam01737_aegis_0736a__________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0738_0732450285_961_ca0_scam01738_penclegyr____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0738_0732450285_961_ca0_scam01738_penclegyr____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7054.0,0.07054,10.540000000000008,7102.0,0.07102,0.48000000000000004,0.08054,9.999999999999995,-5690.016006263358,5690.016006263358,0.8964389526363308,0.001405971440360431,14.578718324872689,6765.788387669383,2976.266428896177,5500.0,9500.0,3.187070550680556,0.39187232684590373,0.12295690371906723,0.10949060136451122,3.5790499089625043
Upper Fan,scam_0738_0732454628_624_ca0_scam04738_new_inn______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0738_0732454628_624_ca0_scam04738_new_inn______________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7015.0,0.07015,10.150000000000006,7065.0,0.07065,0.5,0.08015,9.999999999999995,-12775.039212863545,12775.039212863545,0.9104532742217598,0.0006262211697905847,18.389565553701054,7131.040614820047,2918.208703684193,4100.0,9700.0,4.556862070203561,0.6878457252578379,0.1509472340090186,0.1311495978588155,5.244741398279499
Upper Fan,scam_0742_0732806716_115_ca0_scam02742_dinas_mawr___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0742_0732806716_115_ca0_scam02742_dinas_mawr___________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7004.0,0.07004,10.040000000000008,7054.0,0.07054,0.5,0.08004,9.999999999999995,-6311.188269733564,6311.188269733564,0.8636760256736241,0.0012675901364510762,15.66093259985719,6516.868302635789,3239.8275165323416,5000.0,10100.0,5.151542271059338,0.9276634552810542,0.1800748992185391,0.1525955989796713,6.079228113286787
Upper Fan,scam_0745_0733062907_374_ca0_scam01745_melyn_scam___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0745_0733062907_374_ca0_scam01745_melyn_scam___________01p02.wav,LONG PEAK-ONSET LAG,True,100000,744000,7.44,124,124-shot,0.06899999999999999,0.079,6995.0,0.06995,9.950000000000001,7044.0,0.07044,0.49,0.07995,9.999999999999995,-2221.0287679232324,2221.0287679232324,0.914706453153661,0.003601934434861184,11.836487796170783,6635.852525217433,2367.0016644063244,6400.0,8700.0,11.907666143517652,0.8456525228752518,0.07101748677557708,0.06630816515813356,12.753369375528882
Upper Fan,scam_0745_0733070243_653_ca0_scam04745_crymych______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0745_0733070243_653_ca0_scam04745_crymych______________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6879.0,0.06879,8.790000000000006,7069.0,0.07069,1.9,0.07879,9.999999999999995,-6163.569949468932,6163.569949468932,0.9330501134656296,0.0012979490888538224,-0.614695658606707,6464.324267229871,3166.4617003425374,4300.0,10800.0,53.20950251815849,13.34677638972884,0.2508344517067053,0.20053351259503474,66.55633872370173
Upper Fan,scam_0754_0733873409_990_ca0_scam02754_whitchurch___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0754_0733873409_990_ca0_scam02754_whitchurch___________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7215.0,0.07215,12.150000000000007,7263.0,0.07263,0.48000000000000004,0.08215,9.999999999999995,-17559.99591301638,17559.99591301638,0.7168809825859754,0.00045558097163735583,18.615206825574088,6228.697369700436,2459.19473224887,4700.0,8700.0,1.8652870622968667,0.18699302475789034,0.10024892604338977,0.091114059786416,2.052296047352384
Upper Fan,scam_0755_0733974135_460_ca0_scam02755_aegis_0755a__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0755_0733974135_460_ca0_scam02755_aegis_0755a__________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7576.0,0.07576,15.759999999999996,7624.0,0.07624,0.48000000000000004,0.08575999999999999,9.999999999999995,-12463.83115800129,12463.83115800129,0.9384275529949451,0.0006418572185859814,17.823502459211884,5543.280875193066,2936.9448895111655,3200.0,8100.0,0.31991260094230983,0.018077584963306637,0.056507886560450256,0.05348323330067998,0.3380047137703023
Upper Fan,scam_0755_0733977311_695_ca0_scam03755_aegis_0755b__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0755_0733977311_695_ca0_scam03755_aegis_0755b__________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7207.0,0.07207,12.069999999999997,7207.0,0.07207,0.0,0.08206999999999999,9.999999999999995,-6724.198497091625,6724.198497091625,0.9400435343526524,0.001189732873510529,-18.779235719749817,7724.159608614159,3771.0113383928788,7800.0,10800.0,0.19353643240535467,0.04428625593149597,0.22882645598602383,0.18618655001622889,0.23785958721312453
Upper Fan,scam_0756_0734052120_788_ca0_scam02756_waun_mawn____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0756_0734052120_788_ca0_scam02756_waun_mawn____________01p02.wav,NO CLEAN ONSET BEFORE PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7170.0,0.0717,11.700000000000003,7170.0,0.0717,0.0,0.0817,9.999999999999995,-7472.40415034588,7472.40415034588,0.8488065568450115,0.0010706059039418657,-5.624268985617493,9311.574900114807,5811.903163423967,5700.0,16700.0,0.028158369073282435,0.012713805529367173,0.4515107212452315,0.3110351295267432,0.04087578643837407
Upper Fan,scam_0756_0734054744_888_ca0_scam03756_banc_du______________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0756_0734054744_888_ca0_scam03756_banc_du______________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7006.0,0.07006,10.059999999999999,7054.0,0.07054,0.48000000000000004,0.08005999999999999,9.999999999999995,-8265.480397622483,8265.480397622483,0.9503260503749492,0.0009678808266608621,15.324256615962435,5846.270692595301,2931.317803823821,4000.0,8200.0,6.92661021874658,0.6857855457865554,0.09900738227343954,0.09008744399276428,7.612443148477349
Upper Fan,scam_0757_0734137704_661_ca0_scam01757_frenni_fach__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0757_0734137704_661_ca0_scam01757_frenni_fach__________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0757_0734142505_843_ca0_scam04757_tidal_mill___________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0757_0734142505_843_ca0_scam04757_tidal_mill___________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,6968.0,0.06968,9.680000000000009,7094.0,0.07094,1.26,0.07968,9.999999999999995,-3680.9154124125794,3680.9154124125794,0.9173301529579023,0.0021733724097605838,7.467208867413868,5821.5078619060105,2210.9625059580744,4700.0,7800.0,21.150272780450862,1.268439687276369,0.05997273417904966,0.05657938455811031,22.418760776261323
Upper Fan,scam_0758_0734227300_921_ca0_scam01758_gors_fawr____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0758_0734227300_921_ca0_scam01758_gors_fawr____________01p02.wav,NO PEAK,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,,,,,,,,,,,,,,,,,,,,,,
Upper Fan,scam_0758_0734230564_474_ca0_scam02758_tre_fach_____________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0758_0734230564_474_ca0_scam02758_tre_fach_____________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7369.0,0.07369,13.690000000000008,7415.0,0.07415,0.46,0.08369,9.999999999999995,-3083.1117212996487,3083.1117212996487,0.887404590371069,0.002594781092339948,13.321968287729645,5946.185265807549,2430.128717125558,4700.0,8000.0,1.3746458723031054,0.06060092613721726,0.04408475474173244,0.04222305686695374,1.4352567207100329
Upper Fan,scam_0761_0734496292_709_ca0_scam02761_mynydd_bach__________01p02.wav,C:\Users\cmkua\Downloads\Concatenated Multishot WAVs\Upper Fan\scam_0761_0734496292_709_ca0_scam02761_mynydd_bach__________01p02.wav,LONG PEAK-ONSET LAG,True,100000,174000,1.74,29,29-shot,0.06899999999999999,0.079,7088.0,0.07088,10.88,7289.0,0.07289,2.0100000000000002,0.08088,9.999999999999995,-7586.756379705986,7586.756379705986,0.7631793405702875,0.0010544690773779703,-3.572442941559743,6271.129209999898,2648.5917536916363,3900.0,9100.0,15.704122149174697,1.4875501531435575,0.0947235470415475,0.08652735058577105,17.191675731120526
